orbital_period,transit_duration,transit_depth,planet_radius,snr,semi_major_axis,stellar_density,equilibrium_temp,inclination,stellar_radius,stellar_mass,impact_parameter,koi_disposition
5.38613715,1.943,169.3,0.86,8.9,0.0542,6.05891,846.0,89.46,0.656,0.74,0.197,CANDIDATE
13.2965044,5.68,133.4,0.88,9.1,0.0948,0.06111,488.0,83.76,0.613,0.64,0.902,CANDIDATE
21.8420304,3.843,79.5,2.01,9.5,0.1622,3.11804,1016.0,89.72,2.241,1.189,0.208,CANDIDATE
1.65320144,1.525,132.1,0.74,6.7,0.0237,3.95067,1059.0,88.98,0.661,0.647,0.148,FALSE POSITIVE
3.37487541,3.085,53.8,0.75,8.3,0.0451,0.78485,1287.0,87.14,1.006,1.074,0.389,FALSE POSITIVE
0.962825082,2.8464,118.1,5.18,40.7,0.0216,0.38693,3265.0,88.11,4.928,1.443,0.088,FALSE POSITIVE
309.494217,13.716,292.0,2.79,14.5,0.9402,1.05597,399.0,89.95,1.614,1.155,0.0542,FALSE POSITIVE
0.876850385,1.534,59.2,1.35,9.7,0.0197,2.14003,2543.0,89.36,1.756,1.32,0.049,CANDIDATE
24.2382519,2.703,465.5,2.19,11.3,0.1642,2.36072,597.0,88.88,0.904,1.002,0.82,FALSE POSITIVE
24.2416103,5.137,323.4,1.61,10.8,0.1642,1.57329,596.0,89.89,0.904,1.002,0.069,FALSE POSITIVE
413.51856,10.395,391.1,1.96,7.9,1.0911,3.27482,254.0,90.0,0.992,1.012,0.019,CANDIDATE
20.7106368,2.693,142.5,1.12,11.0,0.1421,4.77757,626.0,89.27,0.901,0.89,0.604,CANDIDATE
69.3788597,3.807,530.4,2.07,16.8,0.3241,6.93178,421.0,89.74,0.874,0.943,0.539,FALSE POSITIVE
29.3493852,4.313,659.2,2.02,20.3,0.1715,1.05666,451.0,88.82,0.722,0.784,0.75,CONFIRMED
3.43633133,0.675,473.5,1.44,14.5,0.0384,98.1278,945.0,89.83,0.651,0.638,0.114,CANDIDATE
449.57274,9.328,221.4,3.08,14.1,1.1848,4.56665,333.0,89.95,2.079,1.096,0.2059,FALSE POSITIVE
245.059374,9.549,165.0,1.63,15.1,0.7065,2.42788,356.0,89.95,1.265,0.781,0.0927,FALSE POSITIVE
142.703888,5.808,225.5,1.95,11.0,0.5812,6.36668,440.0,89.98,1.289,1.292,0.062,CANDIDATE
3.38080537,3.275,200.9,1.69,11.6,0.0461,0.84529,1362.0,89.52,1.193,1.146,0.067,CANDIDATE
10.4716194,4.512,123.9,1.74,11.7,0.0966,0.94385,1035.0,89.4,1.574,1.095,0.184,CANDIDATE
11.49500229,7.602,51.4,1.53,22.9,0.1038,0.01874,1105.0,79.67,1.788,1.127,0.911,CONFIRMED
0.708726708,0.753,313.6,0.92,13.4,0.0125,13.22044,1302.0,87.73,0.515,0.522,0.28,FALSE POSITIVE
283.72675,15.49,84.6,1.18,9.3,0.8865,0.54767,341.0,89.95,1.257,1.153,0.3461,FALSE POSITIVE
373.60683,8.752,534.8,2.5,9.3,1.0494,2.74368,271.0,89.88,1.038,1.1,0.588,FALSE POSITIVE
6.78788113,2.26,73.1,2.44,7.8,0.0835,5.07653,1679.0,89.95,2.829,1.677,0.022,CANDIDATE
5.47455167,3.71,73.2,1.4,10.8,0.0603,0.05746,1155.0,78.05,1.312,0.972,0.931,CANDIDATE
3.43861067,1.264,46.8,1.01,9.5,0.0435,6.9895,1348.0,87.79,1.401,0.926,0.629,CANDIDATE
4.8754765,1.902,39.6,0.8,8.8,0.0546,6.02172,1180.0,89.75,1.286,0.911,0.084,CANDIDATE
4.29388808,3.618,110.6,1.68,17.9,0.0571,0.70815,1532.0,88.24,1.574,1.343,0.272,FALSE POSITIVE
13.5437884,5.7076,6608.7,32.21,114.4,0.1066,0.0886,658.0,82.33,0.794,0.883,1.269,FALSE POSITIVE
65.6491001,7.298,983.9,2.52,20.5,0.3094,1.54521,390.0,89.97,0.819,0.919,0.038,CONFIRMED
25.1593389,5.198,358.1,1.76,13.1,0.1694,1.58864,619.0,89.95,0.935,1.024,0.035,CONFIRMED
10.5071781,2.68,271.8,1.41,11.1,0.0867,4.43975,737.0,89.55,0.865,0.788,0.232,CANDIDATE
31.7787564,8.093,262.0,1.5,25.9,0.1803,0.46544,564.0,89.43,0.928,0.773,0.29,CONFIRMED
5.4398033,3.256,85.5,1.0,8.4,0.0634,1.33108,1112.0,89.39,1.08,1.147,0.136,CANDIDATE
1.332568744,3.755,24.1,0.58,29.1,0.0245,0.08488,1941.0,67.9,1.081,1.097,0.751,FALSE POSITIVE
9.0194714,5.92,191.6,1.07,7.2,0.08,0.33952,789.0,88.81,0.768,0.838,0.2805,CONFIRMED
8.8493948,6.928,43.8,0.82,12.1,0.0839,0.04685,978.0,81.87,1.11,1.004,0.819,CANDIDATE
51.567801,5.514,210.1,1.3,13.5,0.254,1.58567,433.0,89.48,0.876,0.821,0.554,CANDIDATE
16.4491515,6.696,70.9,2.75,11.0,0.1437,0.06489,1036.0,84.91,2.789,1.464,0.866,CANDIDATE
0.428046051,0.776,126.0,0.87,14.1,0.0104,8.16985,2017.0,89.45,0.775,0.805,0.041,CANDIDATE
0.814278961,2.087,72.0,0.76,13.0,0.017,0.60966,1762.0,80.66,0.886,0.989,0.451,FALSE POSITIVE
19.254536,4.754,186.0,1.32,9.2,0.139,0.35202,625.0,87.57,0.868,0.963,0.806,CANDIDATE
2.1890751,2.365,94.8,0.87,12.6,0.0327,1.44303,1399.0,89.62,0.891,0.974,0.048,FALSE POSITIVE
384.6961,6.167,787.0,1.78,8.2,0.8823,9.5334,157.0,89.95,0.623,0.618,0.5221,CANDIDATE
2.42649862,2.014,29.2,0.75,15.2,0.0347,1.06602,1638.0,84.42,1.316,0.948,0.673,FALSE POSITIVE
8.80854183,34.7564,174.7,2.69,137.3,0.0853,0.00033,1000.0,26.19,1.21,1.064,0.993,FALSE POSITIVE
219.74735,22.48,190.4,3.24,12.7,0.6692,0.16696,427.0,89.93,2.38,0.825,0.097,FALSE POSITIVE
19.7639874,12.319,51.3,1.19,13.5,0.1489,0.0612,900.0,87.41,1.617,1.127,0.489,FALSE POSITIVE
6.05919881,1.365,154.2,1.21,11.7,0.0646,15.23066,976.0,89.19,0.962,0.977,0.438,CONFIRMED
7.5143967,4.865,36.3,0.96,9.8,0.082,0.43555,1199.0,87.91,1.573,1.305,0.399,CONFIRMED
33.1981761,4.709,336.7,3.21,11.8,0.2034,0.56912,678.0,88.53,1.548,1.019,0.826,CONFIRMED
5.32784157,4.696,87.2,0.86,15.9,0.0548,0.43945,1023.0,89.24,0.928,0.773,0.116,CONFIRMED
71.05457555,1.9162,4853.2,5.91,95.9,0.3102,101.69593,390.0,89.99,0.865,0.788,0.061,CANDIDATE
20.5512722,4.639,191.2,1.64,20.0,0.1416,0.09068,607.0,85.71,0.918,0.894,0.946,CANDIDATE
31.827649,1.639,520.0,4.98,16.4,0.1939,17.21605,668.0,89.54,1.954,0.959,0.785,CONFIRMED
7.5861587,4.32,116.8,1.07,10.8,0.0693,0.12503,928.0,83.2,0.871,0.767,0.858,CANDIDATE
0.824000125,0.855,183.1,0.42,12.3,0.0113,3.33776,746.0,80.79,0.28,0.28,0.7697,CONFIRMED
0.772152075,1.78,43.6,4.44,13.6,0.0163,0.04497,2966.0,26.08,2.08,0.967,1.009,FALSE POSITIVE
42.049523793,2.1372,607.9,1.19,5.1,0.186,35.96084,303.0,89.91,0.48,0.485,0.23,CANDIDATE
1.08469871,4.077,124.0,1.11,16.9,0.0209,0.0837,1757.0,67.17,0.938,1.028,0.672,FALSE POSITIVE
6.60180003,2.624,213.4,1.25,8.1,0.0684,3.01719,875.0,89.39,0.86,0.977,0.204,CANDIDATE
3.19938075,1.761,76.1,0.62,9.8,0.039,4.54996,1026.0,88.86,0.702,0.779,0.268,CANDIDATE
3.04185157,1.434,69.0,0.71,11.1,0.04,8.51703,1184.0,89.37,0.857,0.922,0.176,CANDIDATE
5.660274452,0.9077,414.1,11.02,26.4,0.0572,0.96961,950.0,84.69,0.842,0.778,1.092,FALSE POSITIVE
1.23512429,4.22,15.2,0.38,15.7,0.0228,0.10071,1642.0,73.93,0.941,1.038,0.556,FALSE POSITIVE
1.381257093,1.125,92.3,1.1,11.0,0.0253,6.98068,1728.0,87.74,1.131,1.13,0.351,FALSE POSITIVE
1.89873195,1.382,78.0,0.93,10.2,0.031,5.89271,1524.0,88.91,1.05,1.104,0.197,CANDIDATE
11.39110963,2.749,593.4,1.9,12.1,0.0926,2.84288,632.0,88.81,0.76,0.814,0.569,CANDIDATE
2.41810158,2.144,46.8,0.85,13.4,0.0368,2.12337,1602.0,89.89,1.239,1.135,0.016,CONFIRMED
7.13044117,2.566,31.9,1.18,10.5,0.082,3.59619,1400.0,89.82,2.074,1.443,0.068,CANDIDATE
33.4203001,5.307,436.6,2.46,8.9,0.2015,0.51388,581.0,88.55,1.066,0.977,0.789,CONFIRMED
58.3437362,22.482,1266.8,93.55,75.0,0.3351,0.00141,779.0,78.65,3.006,1.472,1.246,FALSE POSITIVE
1.070982122,1.255,43.4,0.98,9.0,0.0202,2.72333,2122.0,84.11,1.433,0.964,0.563,FALSE POSITIVE
18.0939004,3.294,467.3,1.91,11.6,0.133,3.30395,665.0,89.34,0.867,0.958,0.445,CANDIDATE
34.9524256,1.717,677.0,21.74,15.8,0.1993,1.21088,429.0,88.36,0.779,0.864,1.225,CANDIDATE
23.81578356,3.7591,4856.7,8.4,71.0,0.1571,0.55644,560.0,87.85,0.818,0.915,0.958,FALSE POSITIVE
31.1748311,3.79,200.2,1.31,17.0,0.1942,5.02013,585.0,89.99,0.921,1.003,0.016,CONFIRMED
0.474811162,1.169,205.2,1.28,17.4,0.0118,2.08096,2206.0,81.32,0.878,0.975,0.44,FALSE POSITIVE
47.0568476,5.2232,1531.2,2.84,38.0,0.2388,3.08654,411.0,89.98,0.74,0.828,0.027,CONFIRMED
367.73299,10.158,503.9,2.1,11.2,0.9905,3.14533,266.0,89.95,0.931,0.958,0.0064,FALSE POSITIVE
15.1516409,5.105,191.5,1.38,11.4,0.1201,0.95496,736.0,89.56,1.0,1.0,0.173,CANDIDATE
7.4213444,2.361,315.9,1.73,8.7,0.0758,4.77812,953.0,89.38,0.973,1.055,0.1732,CANDIDATE
0.743495989,2.255,172.8,11.82,26.0,0.0146,0.06398,1617.0,21.75,0.686,0.747,1.144,FALSE POSITIVE
1.405887031,1.184,216.0,0.95,13.8,0.0212,6.0953,1086.0,87.58,0.653,0.646,0.364,FALSE POSITIVE
17.7412303,4.816,144.7,1.14,9.2,0.1346,1.37638,684.0,89.87,0.956,1.032,0.065,CANDIDATE
2.63527677,1.997,70.4,0.76,10.7,0.0354,1.31498,1136.0,85.28,0.864,0.854,0.646,CANDIDATE
1.45728997,3.582,71.3,0.93,15.5,0.0261,0.10329,1665.0,70.69,1.012,1.117,0.749,FALSE POSITIVE
147.388124,8.781,909.2,3.03,15.8,0.5661,1.99203,356.0,90.0,1.007,1.111,0.005,CANDIDATE
4.11497357,3.025,154.1,1.17,9.7,0.0504,1.01851,1137.0,87.66,0.927,1.006,0.396,CANDIDATE
1.245331397,2.566,38.1,1.61,26.5,0.0251,0.31509,2678.0,77.31,2.477,1.352,0.649,FALSE POSITIVE
1.52593737,1.958,159.1,1.39,9.6,0.0268,0.75581,1697.0,81.36,1.038,1.1,0.681,FALSE POSITIVE
8.21429932,3.099,70.7,1.66,19.7,0.0832,1.00818,1312.0,87.5,1.869,1.138,0.667,FALSE POSITIVE
1.54945486,6.698,21.8,1.34,20.9,0.0329,0.04899,3006.0,82.89,2.804,1.976,0.228,FALSE POSITIVE
8.42943991,2.441,89.1,1.19,19.7,0.0839,1.00216,1029.0,86.98,1.132,1.104,0.82,FALSE POSITIVE
10.60052083,4.509,60.9,1.09,17.4,0.0948,0.33063,987.0,86.66,1.303,1.009,0.729,CONFIRMED
21.8634638,3.542,871.0,2.37,9.9,0.1466,2.98859,551.0,89.32,0.789,0.885,0.502,CONFIRMED
86.4392931,6.534,1175.1,35.31,20.5,0.3937,0.07299,442.0,87.61,1.024,1.086,1.28,FALSE POSITIVE
63.3354719,3.651,983.0,1.18,13.0,0.2279,11.9174,202.0,89.99,0.383,0.394,0.029,CONFIRMED
14.77820911,5.395,10774.0,44.48,123.1,0.1219,0.16511,809.0,84.18,1.046,1.102,1.258,FALSE POSITIVE
15.60862948,6.6957,34356.0,39.42,186.0,0.1191,0.2543,648.0,85.48,0.829,0.928,1.171,FALSE POSITIVE
389.14115,7.93,347.4,1.67,10.1,1.0198,6.83896,250.0,89.95,0.894,0.933,0.0973,FALSE POSITIVE
365.78863,12.76,885.0,2.21,10.5,0.9272,1.55261,215.0,89.95,0.752,0.794,0.1564,FALSE POSITIVE
2.4826619,2.115,37.0,0.8,10.0,0.0367,0.75005,1619.0,83.28,1.225,1.068,0.731,FALSE POSITIVE
2.17811908,1.468,74.0,0.8,9.8,0.0328,4.97167,1412.0,88.24,0.921,0.992,0.3437,FALSE POSITIVE
1.11205787,1.459,118.7,1.02,16.1,0.0208,3.15964,1799.0,89.92,0.932,0.976,0.008,FALSE POSITIVE
224.447413,4.986,651.0,2.05,7.9,0.6907,12.48764,260.0,89.95,0.798,0.872,0.4162,FALSE POSITIVE
7.5019743,2.582,248.0,1.19,9.1,0.0678,2.80157,709.0,88.75,0.758,0.737,0.442,CANDIDATE
21.8660922,2.03,301.6,1.88,9.2,0.1565,22.99807,730.0,89.96,1.077,1.062,0.057,FALSE POSITIVE
5.09506,5.73,23.6,2.14,7.6,0.0717,0.09204,2247.0,82.09,4.146,1.893,0.691,FALSE POSITIVE
29.1206519,2.89,415.5,1.6,9.7,0.1766,10.16991,528.0,89.86,0.788,0.872,0.195,CANDIDATE
0.689967868,1.1688,122.9,0.78,28.7,0.0141,3.77107,1539.0,88.5,0.726,0.814,0.119,CONFIRMED
1.89132292,5.607,16.0,0.9,14.8,0.0376,0.04288,2799.0,69.35,2.106,1.987,0.709,FALSE POSITIVE
6.91261536,2.359,34.4,0.64,12.0,0.0701,1.97241,981.0,87.8,1.044,0.96,0.656,CANDIDATE
25.8616058,7.78,123.0,1.12,8.5,0.1685,0.07364,613.0,86.44,0.884,0.954,0.855,CANDIDATE
0.918420801,3.533,56.7,1.14,40.3,0.0191,0.11303,2374.0,67.51,1.434,1.098,0.656,FALSE POSITIVE
0.573709256,1.4932,131.2,7.05,37.5,0.0159,0.71455,4415.0,72.66,5.769,1.639,0.69,FALSE POSITIVE
13.8353959,4.961,818.0,3.78,10.3,0.114,0.07571,809.0,84.1,1.057,1.03,0.94,CONFIRMED
18.9060921,4.125,375.6,0.87,11.9,0.1088,2.39508,336.0,89.99,0.45,0.479,0.004,CANDIDATE
25.6970688,3.739,835.0,3.83,6.4,0.1723,0.31442,658.0,87.57,1.057,1.03,0.943,CANDIDATE
46.9434911,1.368,100.7,1.57,6.6,0.2637,148.50595,669.0,89.95,1.55,1.107,0.213,FALSE POSITIVE
19.5906103,6.745,297.0,2.64,24.9,0.1456,0.35276,819.0,88.43,1.496,1.072,0.529,CONFIRMED
8.23983041,5.619,251.0,2.35,29.4,0.0817,0.41049,1093.0,89.94,1.496,1.072,0.012,CONFIRMED
6.07855,3.408,102.7,1.14,10.4,0.0653,1.11456,1115.0,88.24,1.114,1.003,0.3408,CANDIDATE
427.65334,11.17,157.1,1.97,7.2,1.0738,1.96691,284.0,89.95,1.565,0.9,0.4355,FALSE POSITIVE
412.041857,5.572,1959.0,3.77,12.3,1.0794,22.22335,217.0,89.95,0.867,0.986,0.1068,FALSE POSITIVE
2.131660527,1.8585,32.2,0.56,15.7,0.0321,2.85727,1438.0,89.76,0.997,0.967,0.036,CANDIDATE
5.75902182,2.687,70.8,0.91,9.9,0.0654,2.17066,1112.0,88.79,1.066,1.122,0.329,CANDIDATE
0.903763067,0.562,267.5,1.08,12.6,0.0158,44.52373,1254.0,89.38,0.651,0.638,0.0938,CANDIDATE
0.9628348,2.259,92.8,0.81,7.6,0.0186,0.66364,1648.0,84.45,0.838,0.917,0.309,FALSE POSITIVE
5.66494448,4.173,46.0,0.78,11.4,0.0593,0.47241,1134.0,87.09,1.13,0.865,0.4638,CANDIDATE
1.57017249,2.257,158.4,0.82,10.2,0.0238,1.20022,1232.0,89.1,0.66,0.731,0.085,FALSE POSITIVE
0.566798364,3.172,38.6,0.66,14.1,0.0135,0.16267,2272.0,69.68,1.04,1.014,0.487,FALSE POSITIVE
3.22452656,5.156,57.5,24.48,24.3,0.0421,0.20383,4883.0,88.81,34.674,0.954,0.0995,FALSE POSITIVE
1.89127438,4.491,32.3,2.03,24.6,0.0378,0.12526,3342.0,79.69,3.46,2.01,0.514,FALSE POSITIVE
1.33256944,3.89,20.6,0.46,18.8,0.0236,0.15523,1624.0,79.25,0.998,0.979,0.456,FALSE POSITIVE
66.6504521,5.744,536.9,1.56,27.1,0.2875,2.3463,308.0,89.7,0.679,0.713,0.433,CONFIRMED
55.7002642,4.285,332.7,1.18,10.8,0.2492,5.47676,309.0,89.95,0.67,0.662,0.2976,FALSE POSITIVE
3.54553077,4.143,119.2,1.62,18.1,0.0466,0.42542,1448.0,88.75,1.496,1.072,0.143,CONFIRMED
85.0624157,4.6964,41901.0,21.26,495.3,0.369,5.17261,355.0,89.63,0.875,0.923,0.819,CANDIDATE
10.882416555,5.4674,16630.0,29.69,265.2,0.0851,0.18333,632.0,83.42,0.715,0.694,1.199,FALSE POSITIVE
25.19830439,5.1942,73834.0,46.14,1669.4,0.1668,1.6204,604.0,88.38,0.883,0.972,1.069,FALSE POSITIVE
14.3196417,3.781,215.5,2.06,12.5,0.1144,1.43424,850.0,88.78,1.373,0.973,0.533,CANDIDATE
0.50727675,2.32,214.7,1.7,33.5,0.0132,0.35169,2449.0,75.24,1.143,1.195,0.429,FALSE POSITIVE
5.2736268,5.291,86.1,0.89,8.7,0.0595,0.16586,1014.0,84.53,0.918,1.007,0.595,CANDIDATE
24.5041103,6.065,119.5,1.03,11.3,0.1568,0.91005,574.0,89.67,0.962,0.854,0.178,CANDIDATE
1.316398648,1.169,182.5,1.09,13.1,0.0215,5.70342,1374.0,87.21,0.806,0.763,0.392,FALSE POSITIVE
419.4596,13.53,131.8,2.1,8.4,1.0899,1.47308,303.0,89.95,1.869,0.98,0.0167,FALSE POSITIVE
9.97202023,1.425,329.7,1.26,8.6,0.0797,23.70896,627.0,89.54,0.696,0.677,0.401,CANDIDATE
14.2005007,5.232,80.6,13.28,10.6,0.1169,0.00269,843.0,68.83,1.065,1.048,1.106,FALSE POSITIVE
1.318347743,0.871,113.2,1.23,10.6,0.0238,12.98456,1861.0,87.69,1.121,1.025,0.427,FALSE POSITIVE
5.5834987,2.484,87.4,1.41,11.8,0.0655,0.78674,1317.0,85.94,1.375,1.203,0.7862,FALSE POSITIVE
1.12401084,3.052,43.6,0.61,10.0,0.0212,0.32107,1719.0,83.86,0.911,1.001,0.297,FALSE POSITIVE
1.21374652,3.371,28.9,0.59,17.4,0.0225,0.17685,1880.0,76.24,1.049,1.022,0.57,FALSE POSITIVE
5.24970432,2.746,61.9,0.67,13.9,0.0558,1.99583,954.0,89.01,0.853,0.838,0.248,CONFIRMED
45.4333769,6.351,905.8,2.23,18.1,0.2088,0.09216,315.0,87.45,0.559,0.587,0.959,FALSE POSITIVE
40.3511707,3.97,533.5,1.88,11.3,0.223,5.7351,479.0,89.94,0.82,0.916,0.079,CANDIDATE
72.9332762,3.829,770.4,2.45,11.3,0.3271,11.60837,389.0,89.96,0.902,0.875,0.106,CANDIDATE
56.6746666,5.516,883.1,4.01,22.7,0.2836,1.54867,522.0,89.44,1.295,0.945,0.626,CONFIRMED
63.9005941,8.2789,17097.0,25.91,110.8,0.2677,0.29912,353.0,88.29,0.634,0.624,1.194,FALSE POSITIVE
12.6878176,4.262,293.0,2.16,13.5,0.1101,0.1161,851.0,84.69,1.046,1.102,0.921,CANDIDATE
483.36405,15.61,285.4,1.27,8.3,1.1172,0.5682,202.0,89.82,0.718,0.806,0.614,CANDIDATE
16.2951259,3.678,197.9,1.15,13.0,0.116,1.9121,574.0,89.05,0.812,0.781,0.494,CONFIRMED
18.173045009,10.9113,69911.0,24.39,1820.5,0.1332,0.14311,650.0,87.15,0.86,0.955,0.674,FALSE POSITIVE
14.12678065,5.9303,7647.4,31.13,127.1,0.1088,0.09068,670.0,82.69,0.784,0.873,1.254,FALSE POSITIVE
358.56462,11.64,170.2,0.99,9.6,0.8778,1.51888,219.0,89.95,0.752,0.7,0.4108,FALSE POSITIVE
12.0729757,3.783,99.5,1.69,9.7,0.1046,1.66371,969.0,89.24,1.707,1.046,0.312,CANDIDATE
1.337561836,1.575,41.0,1.11,9.5,0.0254,2.95915,2322.0,89.52,1.715,1.219,0.055,FALSE POSITIVE
2.23755641,2.089,101.1,0.93,7.3,0.0335,2.04069,1397.0,88.72,0.924,0.995,0.182,FALSE POSITIVE
82.401274,6.48,430.7,2.21,10.1,0.3806,1.03376,421.0,89.44,1.0,1.083,0.703,CANDIDATE
11.91256675,6.126,123.1,2.61,27.8,0.1183,0.43181,1242.0,89.33,2.335,1.556,0.174,CANDIDATE
4.08197713,2.943,26.2,0.6,9.3,0.0511,1.16426,1372.0,88.14,1.156,1.061,0.328,CANDIDATE
1.035268597,0.5663,112.2,1.34,15.1,0.0206,39.34297,2136.0,88.24,1.205,1.08,0.3845,FALSE POSITIVE
359.3259,9.836,246.2,3.6,13.5,1.1329,3.07758,410.0,89.95,2.27,1.5,0.2279,FALSE POSITIVE
0.566805268,3.721,35.7,0.65,12.5,0.014,0.13736,2492.0,87.03,1.086,1.127,0.069,FALSE POSITIVE
0.912179022,1.332,144.6,0.65,10.3,0.0155,3.41512,1025.0,89.59,0.555,0.591,0.038,CANDIDATE
12.27057043,3.002,295.5,1.67,18.7,0.1058,4.00699,811.0,89.95,0.969,1.048,0.026,CONFIRMED
13.2274753,6.356,229.8,1.94,16.4,0.1176,0.10521,867.0,85.35,1.155,1.237,0.803,CONFIRMED
76.87935893,2.3819,21272.0,7.71,131.0,0.2746,22.55318,202.0,89.74,0.436,0.467,0.864,CANDIDATE
0.559517155,0.596,57.9,1.04,12.7,0.0139,19.48589,2762.0,87.26,1.309,1.153,0.328,FALSE POSITIVE
13.0151826,3.613,331.6,1.36,11.9,0.093,0.41095,556.0,86.84,0.643,0.632,0.852,CANDIDATE
29.47316279,6.4327,12568.0,48.98,179.3,0.1864,0.23384,565.0,86.46,0.897,0.992,1.362,FALSE POSITIVE
0.580725004,2.071,105.2,0.85,18.0,0.013,0.61852,1939.0,86.48,0.841,0.874,0.137,FALSE POSITIVE
1.94468659,18.22,455.5,69.59,17.1,0.0384,0.00821,3334.0,10.89,3.521,1.995,1.1592,FALSE POSITIVE
7.28116667,2.716,333.8,1.4,11.5,0.0696,3.17541,744.0,89.72,0.788,0.844,0.1,CONFIRMED
383.10017,8.8,579.4,2.18,10.0,1.0285,4.92552,248.0,89.95,0.902,0.988,0.1365,FALSE POSITIVE
2.87998334,1.658,116.5,0.85,9.9,0.0366,5.11378,1024.0,89.04,0.806,0.79,0.22,CANDIDATE
0.605556082,1.2399,101.7,0.86,15.3,0.0137,2.73609,2120.0,87.32,0.846,0.941,0.176,FALSE POSITIVE
4.36125889,2.174,189.2,1.2,10.7,0.0518,2.9952,1000.0,88.52,0.873,0.972,0.374,CONFIRMED
21.08678557,0.978,499.6,2.08,11.0,0.1467,77.97454,651.0,89.67,0.863,0.944,0.702,CANDIDATE
1.19087362,1.785,67.5,0.73,8.0,0.0207,1.45101,1489.0,85.27,0.888,0.836,0.393,FALSE POSITIVE
1.06484622,3.287,42.4,0.72,12.5,0.0212,0.25938,2034.0,84.44,1.087,1.125,0.242,FALSE POSITIVE
0.969824139,0.783,23.1,0.49,6.8,0.0192,14.62232,1839.0,87.88,1.0,1.0,0.332,FALSE POSITIVE
190.60563,14.33,153.6,1.6,11.6,0.6462,0.56501,386.0,89.95,1.287,0.99,0.0108,FALSE POSITIVE
5.19206571,3.716,66.6,0.99,10.5,0.0611,0.14462,1170.0,81.75,1.075,1.124,0.847,CANDIDATE
449.01499,12.58,94.2,1.04,8.5,1.137,1.82006,258.0,89.95,1.068,0.972,0.2182,CANDIDATE
8.480305,6.19,304.2,1.33,11.5,0.0742,0.09227,661.0,83.76,0.696,0.775,0.766,FALSE POSITIVE
410.11676,13.97,216.9,1.41,11.2,1.0034,1.20901,242.0,89.95,0.965,0.801,0.243,FALSE POSITIVE
54.5091549,5.125,622.2,1.94,17.0,0.2401,0.25447,308.0,88.43,0.603,0.621,0.94,CONFIRMED
17.4532945,4.027,79.3,0.76,12.0,0.1242,1.89005,639.0,89.35,0.853,0.838,0.357,CANDIDATE
14.1959621,3.605,196.2,1.66,14.1,0.1209,0.67357,818.0,87.66,1.076,1.169,0.786,CONFIRMED
11.52482874,1.724,577.6,22.56,16.2,0.095,0.31364,756.0,84.68,0.892,0.862,1.205,FALSE POSITIVE
46.84008579,3.8198,6287.9,428.62,147.9,0.2427,3.7023,552.0,86.47,1.055,0.867,4.652,FALSE POSITIVE
6.70242786,1.221,65.3,1.82,8.8,0.0691,25.63754,1367.0,89.46,2.224,0.979,0.369,CANDIDATE
0.992798625,3.5065,582.5,29.26,79.1,0.0203,0.04621,1967.0,24.56,1.098,1.126,1.219,FALSE POSITIVE
7.79534033,3.406,102.1,1.07,10.2,0.0798,1.51758,985.0,89.05,1.05,1.114,0.282,CANDIDATE
186.72243,13.35,326.4,1.84,11.5,0.6547,0.48267,329.0,89.95,0.999,1.07,0.4736,FALSE POSITIVE
118.4039,5.593,426.0,3.46,4.4,0.5031,4.68245,517.0,89.95,1.64,1.213,0.4062,FALSE POSITIVE
182.281992,8.828,509.3,1.67,8.7,0.5563,2.17825,280.0,89.95,0.742,0.69,0.2425,FALSE POSITIVE
2.40174996,1.413,254.4,0.65,13.2,0.0262,5.25434,621.0,87.7,0.399,0.415,0.47,CANDIDATE
10.0102876,5.33,127.1,0.69,7.0,0.0762,0.32818,522.0,87.09,0.601,0.588,0.5667,FALSE POSITIVE
115.238544,7.653,516.7,3.17,10.6,0.4558,0.09651,372.0,88.64,1.037,0.948,0.965,CANDIDATE
21.7434141,8.143,154.8,2.23,15.8,0.1519,0.03226,799.0,84.41,1.497,0.987,0.906,CANDIDATE
1.366964704,2.3181,59.7,0.79,3.3,0.0242,0.62883,1640.0,82.5,1.0,1.0,0.517,FALSE POSITIVE
0.77957913,2.457,70.4,0.71,11.1,0.0163,0.47355,1819.0,85.77,0.853,0.95,0.183,FALSE POSITIVE
0.544561598,1.6053,35.2,44.9,31.1,0.0155,1.14492,11804.0,85.32,80.529,1.678,0.214,FALSE POSITIVE
5.6795377,3.757,52.0,1.16,12.5,0.0649,0.87353,1420.0,89.02,1.585,1.127,0.196,CANDIDATE
17.4453133,5.14,327.7,5.38,12.2,0.1263,1.05184,1066.0,89.49,3.04,0.881,0.23,FALSE POSITIVE
1.97515457,2.633,66.1,0.92,9.2,0.0306,0.94636,1504.0,89.73,1.145,0.976,0.027,FALSE POSITIVE
9.33955596,2.058,245.1,2.67,10.1,0.0838,0.18447,882.0,84.03,1.101,0.898,0.985,CANDIDATE
21.993112,8.616,1015.7,23.21,37.3,0.1437,0.00841,523.0,77.97,0.747,0.827,1.249,FALSE POSITIVE
19.5489666,1.78,523.8,1.89,12.6,0.1307,6.2798,579.0,89.05,0.732,0.776,0.83,CONFIRMED
7.41834569,2.462,234.0,1.12,11.2,0.0685,4.3617,800.0,89.88,0.732,0.776,0.049,CANDIDATE
27.6853358,4.661,1660.7,3.11,49.3,0.1592,0.3553,461.0,87.89,0.639,0.704,0.897,FALSE POSITIVE
